대여소_번호,대여소_ID,자치구,Capa,일평균_순유입량,순유입량_표준편차,반납_우세_비율(%),대여_우세_비율(%),과적/고갈_비율
1314,ST-559,성북구,8,-0.16,7.35,39.86,41.22,
1315,ST-560,성북구,10,-1.66,6.96,33.45,46.28,
1316,ST-562,성북구,10,-3.21,9.42,33.45,52.36,
1318,ST-563,성북구,14,0.0,19.22,44.59,50.68,
1319,ST-564,성북구,10,4.06,22.16,50.34,43.58,
1321,ST-655,성북구,14,26.84,28.75,83.78,13.18,
1322,ST-565,성북구,10,5.42,18.51,60.14,33.45,
1325,ST-571,성북구,10,-16.22,16.7,8.78,85.81,
1326,ST-572,성북구,10,-6.22,14.08,27.03,65.54,
1327,ST-574,성북구,10,0.93,17.99,48.31,44.59,
1328,ST-910,성북구,10,20.43,29.1,77.03,19.93,
1332,ST-578,성북구,10,5.45,17.28,36.82,19.26,
1333,ST-579,성북구,20,14.37,27.08,69.26,25.34,
1334,ST-580,성북구,10,0.76,19.13,52.36,43.24,
1336,ST-1200,성북구,30,-3.39,16.7,39.53,52.7,
1337,ST-1201,성북구,13,11.9,30.12,65.88,32.09,
1338,ST-1202,성북구,15,4.64,21.34,56.42,37.84,
1339,ST-1203,성북구,9,4.48,16.57,57.43,34.46,
1340,ST-1204,성북구,11,-1.87,18.94,39.86,52.7,
1342,ST-1206,성북구,10,-12.39,13.66,5.74,73.65,
1343,ST-1207,성북구,8,-0.92,9.15,41.22,45.27,
1344,ST-1208,성북구,10,-5.71,13.8,25.34,48.65,
1346,ST-1210,성북구,15,-1.51,22.33,44.26,50.34,
1347,ST-1211,성북구,10,1.0,10.7,47.3,36.82,
1348,ST-1212,성북구,12,1.7,16.14,50.0,39.19,
1349,ST-2460,성북구,10,,,,,
1351,ST-1215,성북구,8,3.97,21.17,53.38,37.16,
1352,ST-1216,성북구,8,-3.21,10.04,29.83,54.24,
1353,ST-1217,성북구,8,0.9,8.0,45.95,35.81,
1354,ST-1317,성북구,22,1.04,19.84,50.34,46.28,
1357,ST-1383,성북구,10,-2.02,9.28,35.81,49.32,
1358,ST-1384,성북구,7,1.23,11.85,50.0,40.2,
1360,ST-1386,성북구,10,0.22,13.42,41.22,47.64,
1361,ST-1424,성북구,20,-19.91,21.26,12.16,83.78,
1362,ST-1454,성북구,12,5.41,12.22,64.6,32.74,
1363,ST-1455,성북구,25,12.68,33.13,55.74,38.85,
1364,ST-1456,성북구,10,-3.08,12.27,41.22,53.04,
1365,ST-1457,성북구,10,-6.79,12.54,22.64,64.86,
1366,ST-1458,성북구,10,2.66,12.69,49.32,36.82,
1367,ST-1459,성북구,10,2.24,15.28,48.99,43.24,
1368,ST-1460,성북구,10,4.39,16.17,57.43,36.15,
1370,ST-1634,성북구,10,-5.35,10.4,24.32,56.76,
1372,ST-1636,성북구,20,-15.15,23.33,21.62,70.61,
1373,ST-1637,성북구,8,0.77,14.94,44.93,45.61,
1375,ST-1723,성북구,20,4.09,19.3,57.43,37.16,
1376,ST-1745,성북구,7,-0.7,6.01,24.32,27.36,
1377,ST-1746,성북구,10,-2.07,9.75,29.73,49.32,
1379,ST-2221,성북구,10,-20.99,21.78,2.38,75.17,
1380,ST-2222,성북구,10,18.57,25.03,76.43,20.2,
1381,ST-2223,성북구,18,4.95,26.65,57.77,38.51,
1382,ST-2406,성북구,10,-0.3,21.38,47.3,46.96,
1384,ST-2225,성북구,13,1.06,21.44,50.34,44.26,
1385,ST-2226,성북구,10,1.31,21.99,48.99,45.61,
1386,ST-2227,성북구,10,-0.56,11.65,40.88,47.3,
1388,ST-2229,성북구,10,0.43,13.02,45.27,46.62,
1390,ST-2231,성북구,10,10.94,22.23,65.88,28.38,
1391,ST-2232,성북구,10,-1.17,16.52,45.27,48.99,
1392,ST-2233,성북구,10,-14.03,14.27,4.05,78.04,
1393,ST-2234,성북구,10,-11.26,17.11,12.16,60.14,
1394,ST-2235,성북구,10,0.61,16.5,53.38,40.88,
1395,ST-2236,성북구,20,0.38,17.63,44.26,48.31,
1396,ST-2237,성북구,30,2.26,23.8,54.05,40.2,
1401,ST-558,중랑구,15,16.21,26.59,70.27,25.34,
1402,ST-561,중랑구,10,2.73,16.83,53.72,38.51,
1403,ST-566,중랑구,15,4.46,18.98,58.78,35.14,
1404,ST-599,중랑구,10,0.69,15.82,48.65,43.92,
1405,ST-568,중랑구,10,-0.37,10.23,42.91,44.26,
1407,ST-847,중랑구,10,11.06,21.63,67.23,28.04,
1408,ST-570,중랑구,10,11.64,18.9,72.64,22.64,
1410,ST-573,중랑구,10,-15.34,12.49,1.01,93.92,
1411,ST-912,중랑구,10,0.53,19.08,51.35,42.57,
1414,ST-849,중랑구,10,6.67,23.28,31.08,19.26,
1416,ST-850,중랑구,8,4.48,24.08,53.38,42.23,
1418,ST-583,중랑구,10,-11.8,13.24,3.38,79.73,
1420,ST-585,중랑구,15,3.79,14.95,55.41,37.84,
1421,ST-586,중랑구,13,-4.06,14.21,32.09,58.78,
1422,ST-587,중랑구,10,-12.39,11.23,3.38,88.18,
1424,ST-588,중랑구,10,-3.08,8.08,26.69,53.04,
1425,ST-589,중랑구,10,-24.68,23.66,7.09,88.51,
1426,ST-590,중랑구,10,-34.04,24.94,1.35,96.62,
1427,ST-852,중랑구,10,-10.61,16.33,17.91,62.16,
1428,ST-853,중랑구,10,-51.71,35.42,1.01,97.64,
1429,ST-854,중랑구,15,10.86,24.74,63.85,30.07,
1430,ST-855,중랑구,20,-48.08,34.96,0.34,98.31,
1431,ST-856,중랑구,10,-23.11,26.37,14.19,82.09,
1433,ST-857,중랑구,10,16.44,21.69,77.7,17.23,
1435,ST-593,중랑구,10,-5.3,10.54,20.95,64.19,
1436,ST-594,중랑구,15,-14.2,15.12,9.8,84.46,
1437,ST-595,중랑구,15,11.34,18.1,69.26,26.01,
1438,ST-596,중랑구,15,30.29,35.41,82.15,15.15,
1440,ST-942,중랑구,10,25.23,27.85,80.41,17.23,
1441,ST-584,중랑구,10,-24.12,23.14,7.43,87.5,
1442,ST-1093,중랑구,8,10.94,24.13,60.81,30.41,
1444,ST-1095,중랑구,10,32.9,29.69,90.88,6.76,
1445,ST-1096,중랑구,10,1.79,7.64,40.2,29.39,
1446,ST-1097,중랑구,10,8.42,25.46,58.78,37.16,
1447,ST-1098,중랑구,15,36.58,37.13,87.16,11.49,
1448,ST-1099,중랑구,15,5.7,25.08,56.76,40.2,
1449,ST-1332,중랑구,15,1.78,27.67,44.93,50.68,
1450,ST-1333,중랑구,10,11.26,23.88,65.88,31.76,
1451,ST-1334,중랑구,10,26.61,31.3,80.07,18.24,
1452,ST-1335,중랑구,25,28.13,36.1,77.36,18.24,
1453,ST-1345,중랑구,9,-0.46,7.32,37.5,38.85,
1454,ST-1346,중랑구,10,7.38,17.82,62.16,32.09,
1455,ST-1375,중랑구,10,6.08,37.22,52.36,44.59,
1456,ST-1380,중랑구,10,9.09,18.63,67.91,28.04,
1457,ST-1381,중랑구,10,-7.79,16.5,26.69,63.85,
1458,ST-1451,중랑구,9,5.78,27.81,56.08,41.89,
1459,ST-1452,중랑구,10,-1.44,10.73,40.2,47.64,
1461,ST-2282,중랑구,12,-0.4,18.04,42.57,44.59,
1462,ST-2283,중랑구,9,8.08,23.69,58.78,37.5,
1463,ST-2284,중랑구,10,1.44,9.79,52.7,36.49,
1464,ST-2285,중랑구,15,6.83,20.28,60.81,31.08,
1466,ST-2287,중랑구,10,9.55,14.02,72.64,21.28,
1467,ST-2288,중랑구,10,5.45,11.75,63.51,25.68,
1468,ST-2289,중랑구,6,6.64,17.82,64.19,29.39,
1469,ST-2290,중랑구,20,5.06,18.35,58.11,36.49,
1470,ST-2291,중랑구,20,7.17,19.77,59.46,35.14,
1471,ST-2292,중랑구,10,20.14,27.25,77.36,19.26,
1472,ST-2293,중랑구,8,14.31,18.91,74.66,20.27,
1473,ST-2294,중랑구,10,18.01,20.94,80.41,14.19,
1474,ST-2295,중랑구,10,-0.55,11.86,39.86,46.96,
1477,ST-2298,중랑구,10,1.26,7.78,41.1,34.59,
1478,ST-2299,중랑구,15,2.41,20.19,52.03,44.93,
1479,ST-2300,중랑구,10,5.46,16.18,57.43,34.8,
1480,ST-2301,중랑구,15,8.32,16.58,65.54,26.69,
1501,ST-948,강북구,9,-1.11,11.86,42.91,46.28,
1503,ST-643,강북구,14,9.15,27.67,65.88,30.74,
1504,ST-644,강북구,10,-2.32,8.23,31.76,49.32,
1506,ST-645,강북구,15,-4.2,14.88,34.12,59.46,
1509,ST-859,강북구,10,2.7,12.59,52.7,37.5,
1510,ST-860,강북구,10,2.15,10.88,52.03,36.49,
1512,ST-862,강북구,20,2.58,21.4,47.97,46.62,
1514,ST-646,강북구,10,-0.1,12.15,44.93,43.92,
1515,ST-648,강북구,10,0.37,11.14,45.61,42.23,
1516,ST-652,강북구,10,-4.15,13.37,31.08,61.82,
1518,ST-654,강북구,10,-1.56,11.32,42.23,49.66,
1519,ST-651,강북구,10,-1.71,11.51,41.22,47.64,
1520,ST-650,강북구,7,7.08,17.5,61.82,32.09,
1525,ST-647,강북구,10,-1.0,6.14,32.43,41.55,
1526,ST-1100,강북구,8,2.19,14.65,50.34,40.2,
1527,ST-1101,강북구,10,-1.55,9.18,34.8,49.66,
1528,ST-1102,강북구,10,-25.91,20.57,2.03,93.58,
1529,ST-1103,강북구,15,-0.19,16.92,45.95,49.32,
1530,ST-1104,강북구,13,4.16,20.76,55.41,40.54,
1531,ST-1105,강북구,10,11.08,26.76,65.54,30.07,
1532,ST-1106,강북구,10,7.83,17.45,63.85,30.41,
1533,ST-1107,강북구,10,12.93,17.42,71.28,19.93,
1535,ST-1109,강북구,10,3.22,18.71,54.73,39.19,
1536,ST-1110,강북구,20,-1.88,13.57,38.18,51.35,
1537,ST-1387,강북구,10,-9.61,13.78,18.58,73.65,
1538,ST-1388,강북구,8,-0.13,6.61,39.86,38.51,
1539,ST-1389,강북구,10,1.75,12.77,50.0,36.49,
1540,ST-1390,강북구,8,0.85,12.36,46.62,41.89,
1541,ST-1391,강북구,10,-5.4,10.25,22.97,59.8,
1542,ST-1392,강북구,10,-3.69,10.25,30.41,50.34,
1543,ST-1423,강북구,10,-2.17,10.43,40.2,50.34,
1546,ST-1665,강북구,10,13.42,15.02,80.74,11.49,
1547,ST-1724,강북구,10,-17.73,16.42,7.43,87.84,
1548,ST-1725,강북구,15,-25.02,19.56,1.01,92.91,
1550,ST-2123,강북구,10,-10.89,13.52,2.76,62.07,
1551,ST-2124,강북구,8,-18.42,17.81,9.43,85.86,
1552,ST-2125,강북구,8,-1.11,15.79,42.91,50.0,
1553,ST-2126,강북구,15,-0.62,12.44,43.24,46.62,
1554,ST-2127,강북구,10,-1.46,10.14,37.16,46.62,
1557,ST-2129,강북구,10,2.85,14.19,53.72,39.19,
1558,ST-2130,강북구,10,-9.68,12.58,15.2,73.99,
1560,ST-2132,강북구,10,1.14,13.25,46.96,43.24,
1564,ST-2133,강북구,7,-0.38,14.47,44.93,45.27,
1565,ST-2134,강북구,15,0.26,15.21,48.99,44.93,
1568,ST-2136,강북구,10,0.42,12.32,46.28,42.23,
1569,ST-2137,강북구,10,9.61,27.39,56.76,37.84,
1571,ST-2401,강북구,10,1.93,13.56,54.05,37.84,
1572,ST-2402,강북구,10,-3.24,6.21,16.22,48.99,
1573,ST-2403,강북구,10,-6.55,10.24,17.57,67.57,
1574,ST-2405,강북구,8,3.79,12.8,56.42,30.41,
1601,ST-600,노원구,10,28.17,42.18,79.39,19.93,
1602,ST-913,노원구,13,5.45,25.57,57.43,39.53,
1605,ST-866,노원구,10,13.7,22.43,71.28,23.31,
1606,ST-602,노원구,10,1.44,21.27,52.7,42.91,
1608,ST-735,노원구,10,22.8,37.79,72.97,25.34,
1610,ST-603,노원구,20,16.09,31.45,67.91,28.04,
1611,ST-604,노원구,20,8.03,35.09,62.84,35.14,
1616,ST-605,노원구,10,-0.07,17.2,44.59,47.3,
1617,ST-606,노원구,20,35.09,46.72,82.09,15.88,
1619,ST-736,노원구,10,-1.32,12.55,40.54,46.62,
1620,ST-867,노원구,10,-0.47,13.45,36.09,46.62,
1625,ST-914,노원구,20,-3.8,16.83,36.82,57.77,
1627,ST-915,노원구,12,-1.79,11.64,38.18,51.01,
1628,ST-868,노원구,5,0.51,14.03,45.61,45.27,
1630,ST-869,노원구,10,-3.53,16.46,30.41,63.18,
1634,ST-608,노원구,15,-1.17,9.72,38.85,44.26,
1635,ST-609,노원구,6,-4.24,9.93,23.99,58.11,
1636,ST-610,노원구,10,-2.92,13.74,40.88,54.05,
1637,ST-611,노원구,9,10.07,26.55,63.18,30.41,
1639,ST-612,노원구,10,-3.36,13.88,35.14,57.77,
1640,ST-971,노원구,9,10.62,20.44,68.24,28.38,
1641,ST-970,노원구,15,6.26,18.46,56.76,34.12,
1642,ST-964,노원구,7,-15.84,24.21,22.3,70.27,
1643,ST-1111,노원구,10,1.24,25.02,46.96,45.61,
1646,ST-1114,노원구,10,-0.8,11.38,44.59,43.24,
1650,ST-1118,노원구,25,12.64,35.77,58.5,35.71,
1651,ST-1119,노원구,20,1.32,18.96,53.38,40.88,
1652,ST-1120,노원구,10,0.72,10.77,48.31,43.58,
1653,ST-1121,노원구,10,2.59,24.03,48.99,42.91,
1654,ST-1122,노원구,15,-1.56,13.8,40.54,49.66,
1655,ST-1123,노원구,15,3.47,27.92,53.38,43.24,
1656,ST-1124,노원구,12,-4.78,26.81,42.91,53.72,
1657,ST-1125,노원구,20,2.86,31.38,50.68,41.22,
1659,ST-1127,노원구,10,-8.32,20.99,29.73,62.16,
1660,ST-1128,노원구,8,-8.26,14.58,21.96,58.45,
1661,ST-1278,노원구,10,-6.04,18.65,36.82,58.11,
1662,ST-1279,노원구,20,17.07,27.56,70.95,24.32,
1663,ST-1280,노원구,25,3.09,29.5,52.03,43.92,
1664,ST-1281,노원구,10,-4.61,16.51,35.47,50.68,
1665,ST-1282,노원구,10,-32.67,30.92,10.47,84.8,
1666,ST-1283,노원구,10,-7.59,16.89,32.09,61.15,
1667,ST-1284,노원구,10,-9.53,26.99,33.45,62.16,
1668,ST-1285,노원구,10,14.25,26.76,69.93,26.69,
1669,ST-1286,노원구,9,-0.14,20.45,47.81,47.47,
1670,ST-1287,노원구,20,-4.87,17.1,34.46,56.76,
1671,ST-1288,노원구,15,10.19,17.14,67.23,27.03,
1672,ST-1289,노원구,15,2.67,14.14,53.38,36.15,
1674,ST-1291,노원구,15,6.21,23.26,57.09,38.18,
1675,ST-1348,노원구,9,-6.76,9.97,15.54,64.19,
1677,ST-1349,노원구,15,7.14,24.12,58.11,37.5,
1679,ST-1395,노원구,10,-8.12,14.85,23.31,57.43,
1680,ST-1396,노원구,7,-1.47,5.51,19.79,30.39,
1681,ST-1425,노원구,12,-37.94,30.96,5.07,93.58,
1682,ST-1426,노원구,13,-0.15,6.97,42.57,44.26,
1683,ST-1473,노원구,5,0.15,18.52,48.99,43.92,
1684,ST-1474,노원구,20,5.53,35.09,53.38,43.92,
1685,ST-1475,노원구,8,-1.28,16.6,44.59,50.34,
1686,ST-1476,노원구,15,-4.68,26.48,37.16,56.42,
1688,ST-1639,노원구,9,-3.19,21.3,40.54,54.73,
1689,ST-1640,노원구,10,1.15,21.66,44.93,49.32,
1690,ST-1641,노원구,10,-0.68,11.46,42.02,45.91,
1691,ST-1642,노원구,10,0.28,13.34,43.24,44.93,
1692,ST-1672,노원구,10,-46.34,38.43,7.09,88.85,
1693,ST-1740,노원구,10,-25.47,22.54,3.04,86.82,
1696,ST-2062,노원구,10,1.12,12.95,46.96,40.88,
1697,ST-2063,노원구,10,1.19,25.22,50.34,46.62,
1702,ST-613,도봉구,10,6.24,16.37,62.84,28.38,
1703,ST-657,도봉구,10,-4.58,9.44,25.0,65.88,
1705,ST-614,도봉구,8,3.96,17.63,55.41,37.84,
1706,ST-916,도봉구,10,1.7,18.49,46.96,46.62,
1707,ST-615,도봉구,20,-7.08,17.77,27.03,66.55,
1708,ST-658,도봉구,7,1.78,19.75,53.38,41.55,
1709,ST-616,도봉구,17,-6.27,19.45,30.74,63.51,
1713,ST-1129,도봉구,10,-39.39,27.67,2.7,93.92,
1714,ST-1130,도봉구,10,-27.03,19.59,0.68,91.55,
1715,ST-1131,도봉구,20,-3.88,11.81,29.39,58.45,
1716,ST-1132,도봉구,10,1.36,19.55,48.31,42.23,
1719,ST-1135,도봉구,10,5.6,15.42,58.78,34.8,
1720,ST-1136,도봉구,27,1.59,22.84,53.38,43.58,
1722,ST-1292,도봉구,15,-2.11,16.23,39.19,51.01,
1723,ST-1293,도봉구,10,-1.66,7.48,35.29,47.65,
1725,ST-1295,도봉구,10,4.72,12.96,59.12,27.7,
1726,ST-1296,도봉구,8,-3.91,21.93,39.53,56.08,
1727,ST-1297,도봉구,15,-3.77,13.06,33.45,58.11,
1728,ST-1434,도봉구,10,-1.03,10.44,37.84,45.27,
1729,ST-1461,도봉구,10,4.14,18.54,54.05,41.55,
1730,ST-1462,도봉구,8,0.82,8.94,47.97,36.82,
1731,ST-1463,도봉구,10,-8.96,10.18,13.18,77.03,
1732,ST-1464,도봉구,10,4.83,13.66,56.76,35.14,
1733,ST-1465,도봉구,12,0.0,12.72,43.58,45.61,
1734,ST-1466,도봉구,10,-14.38,21.7,20.61,74.32,
1735,ST-1467,도봉구,13,-1.45,15.14,42.91,47.3,
1736,ST-1468,도봉구,12,-8.22,14.69,20.61,61.49,
1737,ST-1469,도봉구,10,14.75,25.32,70.27,27.03,
1738,ST-1470,도봉구,10,3.3,22.09,54.73,40.2,
1741,ST-1638,도봉구,20,-16.63,23.08,19.93,75.34,
1742,ST-1726,도봉구,10,0.11,25.34,52.03,41.55,
1743,ST-2088,도봉구,10,-0.25,23.39,47.64,48.65,
1744,ST-2089,도봉구,15,7.47,23.67,58.11,38.18,
1749,ST-2094,도봉구,10,2.02,19.17,46.28,47.97,
1750,ST-2095,도봉구,12,6.18,15.43,63.51,30.07,
1751,ST-2096,도봉구,15,-2.0,15.24,41.55,53.72,
1752,ST-2097,도봉구,6,5.69,15.83,64.19,27.36,
1754,ST-2099,도봉구,11,-5.63,14.3,31.42,56.42,
1756,ST-2101,도봉구,10,-0.22,11.07,46.96,40.2,
1757,ST-2102,도봉구,10,-2.7,11.8,37.84,49.32,
1758,ST-2103,도봉구,10,-4.06,13.23,35.47,55.74,
1759,ST-2104,도봉구,10,1.15,14.33,48.31,42.91,
1761,ST-2106,도봉구,10,-5.66,9.74,19.26,65.88,
1762,ST-2107,도봉구,25,2.92,23.34,54.05,39.19,
1765,ST-2110,도봉구,13,-6.76,16.18,27.7,61.49,
1767,ST-2112,도봉구,10,23.26,26.75,82.43,15.2,
1768,ST-2113,도봉구,8,1.86,13.65,50.68,41.55,
1770,ST-2115,도봉구,15,4.6,17.01,53.72,41.89,
1771,ST-2116,도봉구,15,-30.33,27.88,8.11,88.18,
1772,ST-2117,도봉구,10,-4.78,15.83,34.46,58.45,
1774,ST-2119,도봉구,8,-0.75,9.7,42.91,47.3,
1775,ST-2120,도봉구,15,8.78,18.08,68.24,25.0,
1804,ST-619,금천구,10,-1.83,20.46,45.27,48.65,
1805,ST-620,금천구,10,2.48,15.58,53.72,36.49,
1806,ST-621,금천구,10,3.29,20.57,50.0,43.58,
1808,ST-622,금천구,20,6.23,21.67,67.57,23.65,
1809,ST-623,금천구,10,8.87,24.72,62.84,29.73,
1812,ST-624,금천구,10,5.92,14.23,63.85,28.04,
1814,ST-625,금천구,8,-2.84,21.39,43.92,51.69,
1819,ST-642,금천구,10,0.33,8.74,39.53,42.57,
1820,ST-628,금천구,10,1.92,9.5,48.65,34.8,
1821,ST-629,금천구,10,7.97,16.58,66.89,27.03,
1823,ST-631,금천구,10,-14.34,14.27,7.43,85.14,
1824,ST-632,금천구,25,4.29,25.76,53.04,42.23,
1825,ST-633,금천구,10,4.04,13.49,60.81,32.09,
1826,ST-634,금천구,10,5.26,12.65,56.08,33.11,
1827,ST-660,금천구,20,9.89,22.29,66.55,31.08,
1828,ST-635,금천구,10,-38.26,27.42,2.03,95.95,
1829,ST-636,금천구,10,6.56,18.22,61.49,32.09,
1830,ST-637,금천구,19,1.27,20.46,50.68,44.93,
1831,ST-638,금천구,10,-0.45,13.9,45.61,44.59,
1833,ST-639,금천구,10,4.51,16.69,60.47,32.77,
1834,ST-640,금천구,10,6.49,26.2,56.76,34.8,
1835,ST-641,금천구,10,0.56,12.6,44.93,39.53,
1836,ST-661,금천구,7,-10.53,10.22,3.04,81.76,
1839,ST-1140,금천구,20,3.69,18.67,50.0,38.51,
1840,ST-1141,금천구,20,8.38,18.3,61.49,29.39,
1841,ST-1142,금천구,12,3.1,29.39,53.38,43.58,
1842,ST-1143,금천구,12,-13.62,13.31,5.41,84.8,
1843,ST-1144,금천구,10,-10.89,13.67,15.88,77.36,
1845,ST-1146,금천구,15,-0.35,6.49,34.55,50.91,
1846,ST-1147,금천구,15,6.54,26.18,58.45,34.46,
1847,ST-1148,금천구,10,0.67,9.39,44.26,44.26,
1848,ST-1149,금천구,9,17.25,34.85,69.26,22.97,
1849,ST-1276,금천구,10,3.17,14.35,54.39,38.85,
1850,ST-1277,금천구,10,1.66,12.27,47.3,35.81,
1851,ST-1403,금천구,10,-8.19,25.12,35.14,62.16,
1853,ST-1534,금천구,10,-0.68,10.78,44.26,47.3,
1854,ST-1535,금천구,10,-43.2,29.9,1.01,95.95,
1855,ST-1536,금천구,10,1.63,6.2,51.01,27.36,
1856,ST-1537,금천구,10,-3.6,15.07,36.49,54.73,
1857,ST-1538,금천구,10,-0.19,9.27,44.93,44.59,
1858,ST-1648,금천구,10,4.52,11.37,59.17,28.72,
1859,ST-1734,금천구,13,1.42,17.92,47.64,38.85,
1861,ST-1932,금천구,10,-0.0,7.25,38.85,42.23,
1862,ST-1933,금천구,20,-6.19,16.09,33.11,57.77,
1863,ST-1934,금천구,9,-2.29,11.88,36.15,53.38,
1864,ST-1935,금천구,15,-12.37,11.23,5.74,89.86,
1865,ST-1936,금천구,10,3.16,10.79,55.41,34.46,
1866,ST-1937,금천구,10,-0.26,6.47,38.51,39.19,
1867,ST-1938,금천구,30,37.67,61.31,78.38,20.27,
1868,ST-1939,금천구,10,-1.78,12.32,39.53,51.69,
1869,ST-1940,금천구,15,0.38,19.93,44.93,51.69,
1870,ST-1941,금천구,8,-35.07,27.71,2.36,94.59,
1901,ST-662,구로구,10,2.58,30.24,47.64,47.97,
1904,ST-663,구로구,10,-5.06,21.88,39.53,58.11,
1906,ST-664,구로구,20,9.56,33.6,67.23,31.08,
1907,ST-665,구로구,12,-2.5,28.64,45.61,50.68,
1908,ST-666,구로구,12,-10.59,26.25,27.7,70.27,
1910,ST-667,구로구,5,-11.64,14.48,15.2,77.7,
1911,ST-668,구로구,18,17.48,50.09,61.95,35.69,
1912,ST-669,구로구,13,0.32,25.08,47.3,47.64,
1914,ST-918,구로구,10,-7.21,23.46,33.11,62.84,
1916,ST-671,구로구,10,3.84,16.88,55.41,36.49,
1920,ST-673,구로구,14,-15.69,27.44,26.01,69.93,
1924,ST-674,구로구,10,-67.48,52.72,0.34,97.3,
1925,ST-919,구로구,20,-3.19,34.02,39.19,57.77,
1928,ST-675,구로구,10,-1.33,15.51,47.64,44.59,
1929,ST-676,구로구,10,-21.93,25.0,15.2,77.7,
1930,ST-677,구로구,7,0.13,15.72,49.32,44.26,
1931,ST-920,구로구,10,29.33,30.26,87.5,10.14,
1933,ST-678,구로구,16,20.83,29.06,79.73,18.24,
1936,ST-870,구로구,10,14.75,20.19,77.7,17.23,
1937,ST-679,구로구,15,-4.82,17.97,36.82,59.8,
1941,ST-871,구로구,10,15.71,19.98,78.38,18.24,
1943,ST-872,구로구,10,-1.82,10.26,36.15,51.01,
1946,ST-873,구로구,10,1.43,34.72,52.36,44.93,
1951,ST-874,구로구,15,-11.79,11.92,8.14,84.41,
1952,ST-875,구로구,20,43.44,33.43,94.93,3.72,
1953,ST-876,구로구,20,-30.97,24.75,4.39,92.57,
1955,ST-936,구로구,10,2.35,27.1,52.36,44.59,
1956,ST-1218,구로구,15,4.8,23.43,58.45,36.49,
1957,ST-1219,구로구,15,6.36,34.45,54.39,41.22,
1958,ST-1220,구로구,15,14.49,23.95,72.3,24.32,
1959,ST-1221,구로구,9,12.57,27.32,62.8,33.54,
1960,ST-1222,구로구,10,-10.15,24.0,30.41,63.85,
1962,ST-1224,구로구,15,-7.62,23.93,36.15,55.07,
1964,ST-1226,구로구,10,-0.49,25.85,47.14,48.15,
1965,ST-1227,구로구,15,-7.4,20.08,34.8,60.47,
1966,ST-1228,구로구,10,0.11,26.12,47.64,48.65,
1967,ST-1229,구로구,10,4.3,14.17,52.7,40.2,
1969,ST-1231,구로구,10,0.78,6.55,40.88,38.85,
1971,ST-1233,구로구,10,-2.82,7.41,24.66,56.76,
1973,ST-1235,구로구,10,-9.94,12.63,17.91,75.0,
1974,ST-1236,구로구,10,-6.25,20.32,33.11,62.16,
1975,ST-1237,구로구,10,-2.36,15.43,40.88,53.72,
1976,ST-1238,구로구,10,-21.15,22.49,9.8,82.77,
1977,ST-1239,구로구,15,-28.77,28.74,10.81,87.16,
1979,ST-1241,구로구,10,-0.1,11.74,41.89,43.58,
1981,ST-1243,구로구,10,22.05,23.28,85.81,11.15,
1983,ST-1273,구로구,10,-4.78,17.24,38.51,56.08,
1985,ST-1275,구로구,20,-26.67,35.54,20.27,75.68,
1986,ST-1521,구로구,15,27.9,58.18,76.01,20.27,
1987,ST-1522,구로구,15,6.68,28.43,58.78,35.81,
1988,ST-1523,구로구,20,4.46,34.39,49.66,46.62,
1991,ST-1526,구로구,13,28.68,30.51,83.45,12.84,
1992,ST-1527,구로구,12,3.99,11.47,61.49,29.05,
1993,ST-1528,구로구,10,0.7,16.8,46.62,47.64,
1994,ST-1529,구로구,10,-0.68,22.31,44.59,52.36,
1996,ST-1531,구로구,20,-0.25,25.68,46.62,48.31,
1998,ST-1696,구로구,23,-11.69,16.93,18.92,70.95,
1999,ST-1732,구로구,10,1.29,13.87,48.31,42.23,
2000,ST-1733,구로구,15,-10.96,25.48,28.72,66.22,
2002,ST-683,동작구,17,36.15,48.44,79.05,19.26,
2003,ST-877,동작구,10,4.38,15.93,58.45,34.8,
2007,ST-685,동작구,20,3.69,7.84,58.33,29.76,
2008,ST-686,동작구,10,-15.91,18.56,13.18,79.05,
2009,ST-726,동작구,10,2.23,18.25,53.38,39.86,
2012,ST-727,동작구,10,1.12,15.93,48.99,44.93,
2013,ST-687,동작구,30,-21.47,26.52,16.89,78.38,
2015,ST-728,동작구,20,0.9,24.07,51.01,45.61,
2016,ST-688,동작구,10,4.84,19.45,55.41,37.84,
2020,ST-690,동작구,10,-0.56,12.71,42.57,44.26,
2024,ST-691,동작구,10,-5.85,13.52,28.38,63.18,
2025,ST-692,동작구,20,32.94,34.35,87.5,10.81,
2026,ST-932,동작구,10,12.99,21.35,70.27,23.31,
2027,ST-693,동작구,15,8.42,15.27,68.58,25.34,
2032,ST-923,동작구,10,31.87,36.47,83.11,14.86,
2033,ST-729,동작구,10,7.32,17.26,58.78,34.8,
2034,ST-924,동작구,20,1.86,12.45,52.03,37.16,
2036,ST-694,동작구,12,6.92,15.15,60.81,31.08,
2037,ST-695,동작구,20,0.22,16.49,41.22,37.84,
2038,ST-696,동작구,10,-0.71,9.84,43.24,46.62,
2040,ST-697,동작구,10,-4.58,7.88,17.91,65.54,
2041,ST-731,동작구,7,-0.72,7.78,37.84,44.26,
2048,ST-732,동작구,10,-14.08,22.26,21.96,70.61,
2050,ST-699,동작구,15,45.2,42.02,89.86,8.45,
2054,ST-700,동작구,10,6.14,22.15,59.93,35.69,
